Age,Annual Income,Credit Score,Loan Amount,Debt to Income,Has Default,Existing Loan_1
-0.5726955174810217,-1.5846144808502902,0.003017441811086086,-0.34609759500283294,0.15798595733542525,0,False
-1.511606593755034,0.7070436227995559,-1.1271105773223233,-0.07646454761613343,-0.5325288745218112,1,True
-0.10323997934401538,-0.2638724122263297,0.11603024372442704,0.15173322052961513,0.3881575679545043,0,False
-0.8409558249878823,1.0865486590212254,0.5304105174066772,-0.7839743589063347,0.8485007891926619,1,True
1.573386942573864,0.800365834257704,0.07835930975331339,0.07980631167000302,-0.4941669394186313,1,True
-1.1762812093714583,-1.1963009705879282,-0.7629582156015582,0.03092668867523807,-0.11054758838683316,0,False
-0.0361749024673002,-0.1232013463152097,0.9259553241033706,-0.6405500225575228,-1.491577252101306,0,False
-1.6457367475084645,0.10134861203746005,-1.4159210711008614,1.1494199916780592,0.3497956328513244,1,False
-0.43856536372759125,-0.21893067830700047,-0.4301982988567209,0.15850509705660284,-0.4941669394186313,0,False
0.09795525128613015,-0.2508051864722693,-0.39252736488560724,-0.5845139244031666,-0.22563339369637267,1,False
1.3721917119437186,0.8671303642237941,-1.3154652471778916,1.5573282420104653,-0.2639953287995525,1,False
-1.3104113631248886,-0.4691918581838539,-0.27323607397708066,1.2013485454825978,0.46488143816086397,0,False
1.170996481313573,-1.6443692642074208,0.27927095759925286,1.6800763391952285,0.27307176264496474,1,False
-1.2433462862481734,-0.09950046721472765,-0.8696925285197135,0.6689820108868494,-0.2639953287995525,0,False
1.3721917119437186,-1.4551325576395093,-1.3217437361730773,-0.4244922611487627,-1.6450249925140252,0,True
0.5674107894231364,0.29468535907476284,1.497297822665261,-0.7635349148762433,0.4265195030576841,1,True
-0.8409558249878823,-1.3119750155727585,-0.9010849734956415,0.5682883624529895,1.3088440104308194,0,False
-0.6397605943577368,-1.589931307523501,0.36716980353185136,1.6739088319480462,0.9252246593990215,0,True
0.6344758662998515,-1.396144878628265,-1.5289338730142024,0.44082757779829596,1.6541014263594376,1,False
1.573386942573864,-1.5627387810555373,1.396841998742291,1.3284603281588119,-1.2230437063790476,0,False
0.9027361738067122,-0.3580146317783561,-0.204172695030039,-0.5955403749383109,-0.954510160656789,0,True
-1.511606593755034,-0.3742560824119453,-0.524375633784505,-0.3244432216906744,0.15798595733542525,1,False
-1.6457367475084645,-0.5434422684908328,-0.8383000835437855,1.4143349347126795,-0.9161482255536091,0,False
-1.3774764400016037,-1.104407160325568,-0.5306541227796906,0.8940519165115051,-1.6066630574108456,1,False
1.0368663275601426,-0.38369940142854364,-0.7943506605774862,1.6759757594081748,-0.34071919900591197,0,False
-1.511606593755034,1.1525989883894217,0.8820059011370712,0.9563762410009432,-0.7243385500377101,1,True
0.16502032816284534,1.2319017066296505,1.5349687566363746,-0.17971264290356326,-0.8010624202440696,0,False
-0.5726955174810217,0.9214889652857255,-1.6293896969371722,0.10775742356062137,1.5773775561530778,1,True
-0.0361749024673002,0.8029316660353232,-1.0643256873704674,1.3942777677942704,-0.9161482255536091,0,True
1.170996481313573,-1.3629213248891965,0.04696686477738535,0.17941813135460838,-1.2614056414822274,1,False
0.5003457125464212,1.6399747667670797,-1.0768826653608385,-0.8522054064594796,-1.2997675765854073,1,True
-1.109216132494743,-0.13039625604214175,0.5366890064018628,-0.22462014360224436,1.0786723998117405,0,True
0.6344758662998515,-0.49281338166234767,-1.5100984060286455,0.056386808617465055,0.7334149838831223,0,True
-0.8409558249878823,-1.3794801980107385,-1.020376264404168,-1.4047653038676777,-1.2614056414822274,0,True
0.2991504819162757,-1.1180827791815382,0.20392908965702555,0.8484201012854258,-0.954510160656789,1,False
1.4392567888204337,-0.5848394512946882,-1.3970856041153046,-1.3607693870507005,0.8485007891926619,1,False
-0.7738907481111672,0.27254514054004914,-1.2212879122501075,-0.3315331465838594,-0.76270048514089,1,False
-1.2433462862481734,1.4951507566385762,0.5869169183633477,1.0603509723366926,1.6541014263594376,1,True
-0.8409558249878823,1.5361776132064864,-0.2104511840252246,-0.11335893193531976,0.15798595733542525,0,True
-0.23737013309744573,0.26217600593358825,-1.535212362009388,1.1905643069635596,-1.069595965966328,0,False
0.9027361738067122,-1.6890464793867892,0.5366890064018628,-0.5510437834426731,1.2321201402244597,1,True
-0.3715002868508761,-0.8589866733899961,-0.2669575849818951,1.5931880018391265,-0.6092527447281706,0,True
-0.706825671234452,0.7471711156515998,-1.5163768950238312,-1.0121427211204153,-0.7243385500377101,0,False
1.238061558190288,1.5635817546664188,-0.204172695030039,-1.6083239966369787,-0.6092527447281706,1,True
-0.5726955174810217,0.9348207097797467,-1.359414670144191,1.2964635791429406,0.9252246593990215,0,True
1.3721917119437186,1.4971346471882816,1.591475157593045,0.877810556147156,-1.107957901069508,0,False
-0.17030505622073056,-1.6472789703469888,-1.2401233792356643,-0.9337379950504939,-0.41744306921227164,1,False
-0.0361749024673002,-1.459682279966834,0.1662581556859119,1.68757639945115,-1.6066630574108456,0,False
-0.10323997934401538,1.481131263420657,-1.0266547533993537,0.007510280983928382,1.1170343349149203,0,False
1.238061558190288,1.008198208244855,0.8631704341515144,1.570306317799988,-0.5325288745218112,1,False
0.9698012506834275,-1.6554261475377796,0.26043549061369603,0.017081137901513322,-0.8777862904504292,1,False
0.16502032816284534,0.09037108432908947,-0.8194646165582287,-0.09837041902808298,0.27307176264496474,0,False
-0.7738907481111672,1.682747447018731,-1.6168327189468008,-0.1775443423632113,0.6950530487799426,0,True
1.238061558190288,1.1360136633938833,0.47390411645000674,-0.5754406468030143,1.0786723998117405,1,False
-1.7128018243851797,1.3281336242273667,-0.7566797266063725,0.11692820503946172,-0.5325288745218112,0,True
-0.10323997934401538,-0.16610628593684126,1.447069910703776,-0.16564809532294344,1.0786723998117405,0,False
-1.3104113631248886,-0.7144271820014533,0.5304105174066772,-1.6136077782535108,-0.11054758838683316,0,True
-1.1762812093714583,1.381328342833471,0.35461282554148016,-0.8346616728583665,-1.3764914467917666,0,True
-0.17030505622073056,1.3287684692032724,1.5851966685978593,-0.9994169172709905,1.19375820512128,1,True
-1.7128018243851797,0.910167563215406,-1.6545036529179145,1.2790838996869216,0.15798595733542525,1,True
1.170996481313573,0.39792702328143853,-1.2589588462212211,0.34386306580410597,0.3497956328513244,0,True
-1.2433462862481734,1.2569251794299363,-0.39880585388079287,0.917788694089933,1.5006536859467183,1,False
-0.17030505622073056,0.011729662938762313,0.04696686477738535,1.590366580079625,0.1963478924386051,1,False
-1.0421510556180278,-0.010780881831896417,-0.5055401667989482,0.5011553942955469,-1.683386927617205,0,False
1.6404520194505792,-1.294172904373401,-1.5414908510045735,1.6801537232259334,1.2704820753276396,0,True
-0.6397605943577368,1.4048705106899766,-1.6733391199034713,-0.6559208125764415,-0.7243385500377101,1,True
-1.2433462862481734,1.379899941637683,0.21020757865221115,-1.0929362922181975,0.004538216922706344,0,True
0.5674107894231364,1.11474635670104,1.064082081997454,-0.3371326550456677,-1.0312340308631485,1,False
0.5674107894231364,-0.1583029831079995,0.21648606764739678,-0.10211503227389418,-0.6859766149345303,1,True
0.43328063566970604,0.44297456469675206,0.9447907910889274,1.3763300895528774,0.6566911136767627,0,True
-1.4445415168783189,-0.042549582501180946,-1.1585030222982515,0.20829939929429994,-0.22563339369637267,0,False
1.0368663275601426,-1.140355257086232,1.1331454609444955,-0.7241147157948483,0.4265195030576841,0,False
0.8356710969299971,-1.6789947672682812,1.0578035930022682,0.8444905402062299,1.1170343349149203,0,False
0.9698012506834275,0.5727210066474936,-1.2338448902404788,0.019878570611496133,-0.5325288745218112,0,True
0.09795525128613015,-0.43840187685242404,1.2524367518530222,-1.1769815402862005,0.23470982754178493,1,True
-1.3104113631248886,0.649299181866127,-1.0831611543560242,0.26707798749683853,0.9635865945022014,0,False
-1.1762812093714583,-0.03855534952777381,1.1331454609444955,1.4321611200258657,0.7334149838831223,1,True
-1.2433462862481734,1.546784814678912,0.2416000236281392,1.192678438682418,0.15798595733542525,0,True
-0.9750859787413126,-0.8387245379090036,-0.17905873904929656,0.301866752340544,-0.3790811341090918,1,True
0.5003457125464212,0.06629987899266239,-0.26067909598670946,-0.428461288083618,-0.3023572639027323,1,True
0.43328063566970604,0.34700716583899666,-0.25440060699152384,-1.4386865937271809,-0.22563339369637267,1,False
1.4392567888204337,1.2603110193014337,0.6999297202766886,-0.10612120354348809,-0.5325288745218112,0,True
-0.23737013309744573,-0.7114381202398969,-1.4912629390430887,0.8773810747767434,0.6950530487799426,0,True
-0.17030505622073056,-0.4994263501613661,-0.7190087926352589,-0.48699611658943626,-1.2997675765854073,0,False
0.7015409431765668,1.5767812397904597,1.1708163949156092,-0.9216784677054386,1.6157394912562577,0,True
0.5674107894231364,1.6024131056926552,1.0891960379781964,1.5017556742000313,0.9635865945022014,1,True
1.170996481313573,-1.1212041003130748,-0.9952623084234257,1.1193176037338441,-0.6859766149345303,1,False
0.9027361738067122,-1.5751182580856997,-0.2167296730204102,0.48108429825161125,-1.5683011223076657,1,True
-0.3044352099741609,1.3700598445111436,-1.566604806985316,-1.2652527302709997,0.7334149838831223,1,False
0.030890174409414974,1.047611500499005,0.14114419970516948,-1.2369572594437444,0.810138854089482,1,True
0.5674107894231364,1.542049929233615,-0.7629582156015582,-1.3821312487267947,1.6157394912562577,1,True
-1.7128018243851797,-1.3466798742556072,1.2084873288867228,0.4045476226829066,-0.8394243553472494,0,True
0.5674107894231364,-0.696783782046072,-1.422199560096047,-1.3391482888717452,-1.4532153169981261,0,False
0.7015409431765668,-0.26411047909229435,-1.441035027081604,1.1926939154885594,1.423929815740359,1,True
1.3721917119437186,0.8012122942255784,0.05952384276775656,1.7162131338538138,-0.8394243553472494,1,True
-0.8409558249878823,-0.44620517968126583,-1.215009423254922,-0.46584319179624556,0.7717769189863022,0,False
-1.5786716706317492,-0.9580489415052922,-1.453592005071975,-0.16176496466217036,-1.5299391872044859,1,True
-1.7128018243851797,-1.6093998867846113,-0.01581802517447074,0.7366543457383048,0.8868627242958417,0,True
-1.4445415168783189,1.2035188458318635,0.7438791432429879,1.5218600453771705,-1.2997675765854073,0,True
-0.0361749024673002,-1.095043196930958,-1.3656931591393766,1.3719153306011618,0.6950530487799426,0,False
-0.8409558249878823,1.2660775278325778,-1.7235670318649563,-1.5410200097716784,0.11962402223224543,1,False
0.8356710969299971,-0.8990612624940478,-0.3736918979000504,-1.1528152813373602,1.5773775561530778,0,False
0.030890174409414974,-0.5405590142252608,0.26043549061369603,0.8861486854556114,-1.6066630574108456,1,True
-1.1762812093714583,0.8992164873810314,-0.2983500299578231,0.6573488695509787,-0.7243385500377101,0,False
-0.7738907481111672,-1.624001321230444,1.239879773862651,-1.2776659026363764,-1.491577252101306,1,True
-0.7738907481111672,1.4106634710951167,1.3089431528096926,0.006759655886090569,1.3088440104308194,0,False
-0.0361749024673002,1.4497857927353097,0.07208082075812777,0.977445591040973,0.3114336977481446,0,False
1.0368663275601426,1.196852973584853,1.478462355679704,-0.9797149430535171,0.11962402223224543,0,True
-0.9080209018645975,-0.2009963077376625,1.145702438934867,1.2924976475693133,-1.2614056414822274,0,False
1.6404520194505792,1.2505502777968824,-1.133389066317509,-1.5571081497552322,-0.03382371818047349,0,False
0.36621555879299084,-1.2717946189727225,1.3654495537663631,0.9822526870283624,-0.34071919900591197,1,True
0.8356710969299971,1.693592715357121,-0.7880721715823006,0.4028838660227507,-0.6476146798313505,0,True
1.5063218656971489,0.04193770304227849,-1.5854402739708728,-0.6439580152697674,0.9252246593990215,1,True
1.7075170963272943,-1.2715036483587656,-0.37997038689523605,0.7689188435004157,-1.491577252101306,1,True
0.36621555879299084,0.3522975406382114,0.775271588218916,0.9828469963841763,0.5032433732640438,1,True
-1.511606593755034,1.3414124649733958,0.8443349671659576,1.5105279279207413,1.1170343349149203,1,True
0.23208540503956052,0.6142239969473333,-0.9073634624908271,-0.4608759108652964,1.423929815740359,1,True
0.7015409431765668,0.4487675251018922,-0.8006291495726718,0.6473322806165333,0.8485007891926619,1,True
-0.23737013309744573,-1.3201750965115413,0.662258786305575,0.3569084657003418,-0.76270048514089,0,False
0.8356710969299971,-0.3610036935399124,-1.0454902203849106,0.08734429010096958,0.3497956328513244,1,True
1.238061558190288,0.7973238687481555,-0.9701483524426833,1.359109821200111,-1.2230437063790476,0,False
-0.7738907481111672,-0.2212055394706628,0.12230873271961265,-1.7305412393711064,-1.2997675765854073,0,True
1.1039314044368578,1.355908091923244,-0.9764268414378688,-0.7591789677878631,0.46488143816086397,0,True
0.16502032816284534,-1.1389533077644403,1.1331454609444955,0.13286235080191247,1.2321201402244597,1,False
0.6344758662998515,1.0815492548359675,1.5977536465882307,-1.120703230115738,-1.491577252101306,1,False
-0.9080209018645975,1.3423911843112504,-0.6687808806737741,1.419875631311152,-1.3381295116885867,1,False
0.36621555879299084,-1.388976420775329,-0.8320215945485998,0.5135376130486418,0.23470982754178493,0,True
-1.3104113631248886,-1.1837892341877851,-1.4975414280382744,-0.07744809864639293,-0.954510160656789,0,True
1.6404520194505792,-0.46104468099306317,-0.09115989311669805,1.0954500471435247,0.3881575679545043,0,True
-0.3044352099741609,-1.1084278451729712,-0.2795145629722663,-0.17145808834826895,-0.9928720957599687,1,True
0.09795525128613015,-0.025541027521705548,-0.1351093160829973,0.2038165423955637,-1.3381295116885867,0,False
-1.6457367475084645,-1.1020000397919254,0.33577735855592333,-1.7319914161065164,0.15798595733542525,1,True
1.0368663275601426,0.8426623807774258,0.13486571070998385,-0.4680989362912939,1.2704820753276396,1,False
1.238061558190288,-0.18078707600466218,-1.6670606309082858,-1.258263404617731,0.6566911136767627,1,True
-1.3774764400016037,1.2559200082180855,1.0703605709926396,0.6601192178502145,1.1170343349149203,1,True
0.09795525128613015,0.07066443820201454,-0.2857930519674519,-0.07346436874570351,-0.8010624202440696,0,False
0.09795525128613015,0.20369091252826926,1.6354245805593444,-0.6907660677625616,1.3472059455339993,1,True
1.170996481313573,0.36822156878384776,-1.2401233792356643,-0.11244657421330864,-0.41744306921227164,1,False
1.170996481313573,0.3169313851054608,0.9385123020937417,-1.0115809130574975,1.2321201402244597,1,True
-0.43856536372759125,-1.3113930743448448,-0.5180971447893195,1.4798412905447043,-0.11054758838683316,1,True
0.23208540503956052,-0.8563943897383809,0.7878285662092871,-1.5536227730122822,-0.8010624202440696,1,True
-1.0421510556180278,1.7096754547467339,-1.0454902203849106,1.2720551081779932,-0.8394243553472494,0,True
0.09795525128613015,-1.0720036146803777,-0.07860291512632682,0.03912475288811783,0.23470982754178493,0,True
-0.10323997934401538,1.4345495133135713,0.33577735855592333,0.4137748945041615,-1.4532153169981261,1,False
0.8356710969299971,1.0616574455909202,0.549245984392234,-0.6878130931508617,1.5006536859467183,1,True
0.43328063566970604,1.5957472334456444,0.6434233193200182,1.624742114199366,-0.8010624202440696,0,True
-1.7128018243851797,0.06944765199819515,0.41111922649815064,-0.7600866824680318,-0.5708908096249907,1,True
0.030890174409414974,-0.3786206416212975,-0.10371687110706926,0.309068110237944,-0.9161482255536091,0,True
1.7075170963272943,-1.0758920401578005,0.373448292527037,1.7177855773577377,-1.721748862720385,0,False
-0.9080209018645975,0.41318975457717305,-1.1961739562693652,1.3266479941597027,0.6566911136767627,0,True
0.9698012506834275,-0.48403135949565124,1.5475257346267457,0.12608041435093303,0.3114336977481446,0,False
-1.5786716706317492,1.2029104527299537,0.20392908965702555,1.7071917035542337,1.0786723998117405,1,False
0.8356710969299971,-1.23071485865682,-0.08488140412151243,0.7007961335902576,-1.5683011223076657,1,False
-1.3774764400016037,1.1404046744772316,1.1080315049637532,-1.0148171132215773,1.5006536859467183,1,False
-1.2433462862481734,-1.5129828060689225,-0.15394478306855414,-0.3291706121264379,-0.5708908096249907,1,False
0.030890174409414974,1.4511348383091094,0.3043849135799953,-0.5767708782908318,1.423929815740359,0,True
-1.1762812093714583,1.1244541944575992,-0.2920715409626375,-0.5436180118562287,-1.3381295116885867,1,False
0.7015409431765668,-1.0629835256477165,0.13486571070998385,0.9065525328315784,0.8485007891926619,1,False
0.43328063566970604,-0.7652676838219069,-0.24184362900115264,0.29299699474114577,0.27307176264496474,1,False
1.6404520194505792,-0.6236443504469282,-0.3674134089048648,-1.6089214013540205,-0.4941669394186313,0,False
1.0368663275601426,0.8883976709166373,-0.18533722804448216,1.313951596241946,-1.4532153169981261,1,False
1.170996481313573,0.4908789085036416,1.0829175489830107,-0.7080428264577425,0.3497956328513244,1,False
-0.17030505622073056,-0.1598371917997718,0.27299246860406723,1.7305245364923825,-1.6450249925140252,0,True
-0.7738907481111672,1.2043653057997379,0.982461725060041,1.5811896078783283,0.004538216922706344,0,True
0.36621555879299084,-0.14899192346138157,0.8066640331948439,1.5336216442040116,0.3497956328513244,0,False
0.36621555879299084,1.4582239405400572,-1.4975414280382744,1.0830035996449443,0.810138854089482,0,False
-0.17030505622073056,-1.4730933800828434,0.41739771549333626,-0.973333082041282,1.6924633614626174,1,False
0.9698012506834275,-0.946489472569008,0.7124866982670598,0.11320603316255502,-0.8394243553472494,1,False
1.7075170963272943,0.9612196800278282,-1.5163768950238312,-0.9604857852636506,-0.6092527447281706,1,False
1.5063218656971489,0.14560259723289137,-1.484984450047903,-0.8373074328681677,-0.5325288745218112,1,True
1.5063218656971489,-0.37589609859970186,-0.4176413208663497,0.3859352156177587,0.810138854089482,1,True
1.7075170963272943,-0.7350067399703986,-0.7755151935919293,-1.5993768550068754,1.5006536859467183,0,True
-0.9750859787413126,0.7031816491961291,0.5618029623826052,1.634357080014453,1.6541014263594376,1,True
0.8356710969299971,-0.3350544051497641,-0.48042621081820575,1.4575074854429564,1.539015621049898,1,True
-1.6457367475084645,-0.9415694240057383,-1.2338448902404788,-0.41563101579274175,1.3088440104308194,1,True
-1.5786716706317492,-1.6782541147963912,1.2649937298433933,0.05327519674281988,1.6924633614626174,0,False
1.5063218656971489,1.115090231062989,0.9950187030504122,-0.1184121091403512,-0.41744306921227164,0,False
0.7015409431765668,-1.6626739610127037,-1.5289338730142024,1.3304970758469654,1.539015621049898,0,True
1.5063218656971489,-0.3694418413446599,-1.1836169782789938,0.6563343649084371,0.8868627242958417,1,False
-0.6397605943577368,-0.956937962797457,0.7376006542478023,-0.7731088671550564,-1.1463198361726878,1,True
1.5063218656971489,0.21411295088272228,-0.1978942060348534,-0.18554352961717913,-1.5683011223076657,0,True
-1.6457367475084645,0.8548037909416237,-0.27323607397708066,-0.24779047007591237,-0.9928720957599687,1,True
-1.6457367475084645,-1.2269851444233737,-0.524375633784505,1.5991040109865182,0.9635865945022014,0,False
0.09795525128613015,-0.2412296080856906,1.6605385365400867,-1.1310889408766458,0.46488143816086397,0,False
-0.23737013309744573,-1.6256148855442045,-0.03465349216002756,-1.4296404005377754,-0.954510160656789,1,True
0.7015409431765668,0.9886238214877606,-1.24640186823085,1.3249919759026172,0.8485007891926619,0,False
0.36621555879299084,1.0478495673649697,-0.6813378586641452,1.3809421777828912,-1.2230437063790476,0,True
0.43328063566970604,-0.348650668383746,0.053245353772570954,1.2940700910732372,1.1170343349149203,0,False
-1.7128018243851797,1.576252202310538,-1.1710600002886227,0.03779452140030002,1.0019485296053812,0,False
-0.5056304406043064,1.7276098253160719,1.6856524925208292,0.5558450103156376,1.6541014263594376,1,True
-1.6457367475084645,0.31267263339209295,-0.7504012376111869,0.2202180877034723,-1.1846817712758677,1,True
1.170996481313573,1.2957300785821764,-0.16022327206373974,-1.499734081709988,1.423929815740359,0,True
-0.0361749024673002,0.937465897179354,-1.133389066317509,0.3332939548904274,-0.5325288745218112,0,True
0.36621555879299084,-1.4285219723994593,-1.6231112079419865,-1.6941622326964147,-0.3023572639027323,0,False
-1.3774764400016037,-1.0851501960564263,-0.9952623084234257,-0.6098734451054769,-0.11054758838683316,0,True
0.36621555879299084,0.9966122874345749,0.3608913145366658,1.5049346101813896,0.4265195030576841,1,False
-1.511606593755034,1.4634349597172838,1.5475257346267457,-0.6827993818014896,1.7308252965657973,0,True
-1.0421510556180278,-0.8336457781017574,-1.2275664012452931,1.5311701181112796,0.3497956328513244,0,False
-0.6397605943577368,0.5013538506060867,0.982461725060041,-0.8705338141319406,1.462291750843539,0,True
0.7686060200532819,-0.009193769392131994,-0.45531225483746335,-0.6461766154300776,-0.8394243553472494,0,True
-0.17030505622073056,0.5964483376219717,-1.0015407974186112,0.4467211455767826,-0.34071919900591197,0,True
-1.4445415168783189,-1.4196870464847706,-0.34857794191930797,0.9106283497288066,0.004538216922706344,1,False
1.7075170963272943,-0.7426248796812679,-0.1413878050781829,0.004402538310818671,-0.6092527447281706,0,False
0.5003457125464212,0.5671925649823142,-0.6687808806737741,1.330204564210901,1.6541014263594376,0,True
-1.3774764400016037,0.32357080547847533,0.2541570016185104,-1.6014422347863897,0.7717769189863022,1,False
-0.3044352099741609,-0.9083458702666697,0.6057523853489045,1.4697713066290723,-0.07218565328365333,1,True
-1.0421510556180278,-1.2760269188120943,-0.7504012376111869,-1.0579718656247918,0.8868627242958417,0,False
1.4392567888204337,-1.460052606202779,-1.648225163922729,1.3375970606641423,-0.11054758838683316,0,True
-0.706825671234452,0.3692796437436907,1.4596268886941473,-0.34565263682627967,-1.6450249925140252,1,True
0.43328063566970604,1.4914210424051297,1.189651861901166,1.1583237982509675,0.15798595733542525,1,False
-1.1762812093714583,0.8430062551393748,-0.34857794191930797,0.5973576735872935,0.4265195030576841,0,False
-1.3774764400016037,-0.15682167816421938,-1.6356681859323576,-1.1288927820852401,1.6541014263594376,0,False
-0.706825671234452,-0.5325970001524426,-0.9952623084234257,1.4553291249786127,-1.5683011223076657,0,True
0.16502032816284534,-1.6855019282713153,0.34833433654629453,-0.8866103465108885,0.04290015202588618,1,False
-1.5786716706317492,-1.7013730526689597,-1.3782501371297478,-0.8914058348936728,-1.3764914467917666,1,False
-0.43856536372759125,0.24527325845009712,0.47390411645000674,1.0936292009010378,-1.2230437063790476,0,False
0.6344758662998515,-0.785027233696974,-0.9010849734956415,-1.3728900477800128,0.3881575679545043,0,False
-0.5056304406043064,-0.27863255791613883,-0.3109070079481943,-0.9683789563955528,-0.9161482255536091,1,False
-0.0361749024673002,-0.762781207666276,0.20392908965702555,0.01237618883465404,0.8485007891926619,0,True
-1.5786716706317492,1.5361511613324903,1.2524367518530222,1.1503841967006425,0.04290015202588618,0,True
-0.5056304406043064,-1.0366903628956192,-0.33602096392893677,-1.2279899979656579,-0.954510160656789,1,False
-0.43856536372759125,1.5574978236473218,-0.6436669246930316,0.16556406833750603,-0.03382371818047349,0,True
0.36621555879299084,1.6523013400492501,0.404840737502965,0.7351693461890777,-1.721748862720385,1,False
-1.3104113631248886,-0.8927921683569783,1.447069910703776,1.2552643211956391,1.2704820753276396,1,False
1.7075170963272943,0.3748345372828662,-0.7441227486160014,1.5163317302236106,-1.683386927617205,1,True
0.9698012506834275,0.06130047480740445,-0.781793682587115,0.9907664780865184,-1.683386927617205,1,True
